order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discounted_price,total_sales,total_cost,profit,order_year,order_month,order_Month_Year,first_purchase_date_x,customer_type,first_purchase_date_y,first_purchase_date
2542,2022-12-08,Standard Class,Corporate,United States,Scottsdale,Arizona,85254,West,Furniture,Furnishings,FUR-FU-10002759,90,110,7,4,105.6,739.2,630,109.2,2022,12,2022-12,2022-01-26,Returning,2022-01-26,2022-01-01
2543,2022-02-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002191,130,140,3,2,137.2,411.6,390,21.6,2022,2,2022-02,2022-01-01,Returning,2022-01-01,2022-01-01
2544,2023-06-21,Standard Class,Home Office,United States,Malden,Massachusetts,2148,East,Furniture,Bookcases,FUR-BO-10003450,160,170,3,3,164.9,494.7,480,14.7,2023,6,2023-06,2022-07-09,Returning,2022-07-09,2022-01-01
2545,2023-09-15,Standard Class,Home Office,United States,Malden,Massachusetts,2148,East,Office Supplies,Labels,OFF-LA-10000248,10,10,4,3,9.7,38.8,40,-1.2,2023,9,2023-09,2022-07-09,Returning,2022-07-09,2022-01-01
2546,2023-06-27,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10004804,180,210,4,4,201.6,806.4,720,86.4,2023,6,2023-06,2022-01-08,Returning,2022-01-08,2022-01-01
2547,2023-09-10,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Bookcases,FUR-BO-10001337,80,100,1,4,96,96,80,16,2023,9,2023-09,2022-01-08,Returning,2022-01-08,2022-01-01
2548,2023-11-16,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,OFF-AR-10002255,0,0,1,5,0,0,0,0,2023,11,2023-11,2022-01-06,Returning,2022-01-06,2022-01-01
2549,2023-01-07,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002624,1520,1880,5,3,1823.6,9118,7600,1518,2023,1,2023-01,2022-01-06,Returning,2022-01-06,2022-01-01
2550,2023-04-10,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10001878,260,310,8,3,300.7,2405.6,2080,325.6,2023,4,2023-04,2022-01-06,Returning,2022-01-06,2022-01-01
2551,2023-03-07,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10000452,10,10,2,2,9.8,19.6,20,-0.4,2023,3,2023-03,2022-01-06,Returning,2022-01-06,2022-01-01
2552,2023-07-31,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10004665,750,820,6,2,803.6,4821.6,4500,321.6,2023,7,2023-07,2022-03-29,Returning,2022-03-29,2022-01-01
2553,2022-04-30,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10000088,20,20,2,4,19.2,38.4,40,-1.6,2022,4,2022-04,2022-03-29,Returning,2022-03-29,2022-01-01
2554,2022-08-14,Standard Class,Home Office,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000029,30,30,4,2,29.4,117.6,120,-2.4,2022,8,2022-08,2022-01-04,Returning,2022-01-04,2022-01-01
2555,2022-10-13,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10000369,670,710,7,4,681.6,4771.2,4690,81.2,2022,10,2022-10,2022-02-16,Returning,2022-02-16,2022-01-01
2556,2023-12-14,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001590,40,50,2,4,48,96,80,16,2023,12,2023-12,2022-01-01,Returning,2022-01-01,2022-01-01
2557,2022-08-19,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004909,40,50,8,5,47.5,380,320,60,2022,8,2022-08,2022-01-05,Returning,2022-01-05,2022-01-02
2558,2023-06-04,Standard Class,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Appliances,OFF-AP-10002287,10,10,2,5,9.5,19,20,-1,2023,6,2023-06,2022-04-13,Returning,2022-04-13,2022-01-01
2559,2022-11-30,Standard Class,Consumer,United States,Orem,Utah,84057,West,Furniture,Bookcases,FUR-BO-10004357,1340,1410,7,4,1353.6,9475.2,9380,95.2,2022,11,2022-11,2022-02-06,Returning,2022-02-06,2022-01-01
2560,2022-06-17,Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Labels,OFF-LA-10003766,20,20,5,4,19.2,96,100,-4,2022,6,2022-06,2022-02-06,Returning,2022-02-06,2022-01-01
2561,2022-02-06,Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Storage,OFF-ST-10000046,290,320,2,5,304,608,580,28,2022,2,2022-02,2022-02-06,Returning,2022-02-06,2022-01-01
2562,2023-03-25,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Labels,OFF-LA-10003190,10,10,4,2,9.8,39.2,40,-0.8,2023,3,2023-03,2022-01-15,Returning,2022-01-15,2022-01-01
2563,2023-06-19,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10002787,10,10,2,4,9.6,19.2,20,-0.8,2023,6,2023-06,2022-01-15,Returning,2022-01-15,2022-01-01
2564,2022-12-21,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000387,20,20,1,5,19,19,20,-1,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
2565,2022-04-27,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001291,20,30,2,3,29.1,58.2,40,18.2,2022,4,2022-04,2022-01-01,Returning,2022-01-01,2022-01-01
2566,2022-03-21,First Class,Consumer,United States,Bowling Green,Kentucky,42104,South,Technology,Accessories,TEC-AC-10003116,60,70,4,5,66.5,266,240,26,2022,3,2022-03,2022-01-24,Returning,2022-01-24,2022-01-01
2567,2022-02-08,Second Class,Consumer,United States,Bellingham,Washington,98226,West,Office Supplies,Binders,OFF-BI-10001308,30,30,5,2,29.4,147,150,-3,2022,2,2022-02,2022-02-08,Returning,2022-02-08,2022-01-01
2568,2023-01-21,Second Class,Consumer,United States,Bellingham,Washington,98226,West,Furniture,Tables,FUR-TA-10003954,2540,2670,9,5,2536.5,22828.5,22860,-31.5,2023,1,2023-01,2022-02-08,Returning,2022-02-08,2022-01-01
2569,2022-12-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003282,390,480,8,4,460.8,3686.4,3120,566.4,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
2570,2023-07-19,Same Day,Corporate,United States,Newark,Ohio,43055,East,Technology,Phones,TEC-PH-10000576,150,160,2,4,153.6,307.2,300,7.2,2023,7,2023-07,2022-01-03,Returning,2022-01-03,2022-01-01
2571,2023-01-09,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,OFF-AR-10004441,10,10,4,4,9.6,38.4,40,-1.6,2023,1,2023-01,2022-01-03,Returning,2022-01-03,2022-01-01
2572,2022-07-16,Standard Class,Home Office,United States,Woodstock,Illinois,60098,Central,Office Supplies,Art,OFF-AR-10003759,0,0,2,3,0,0,0,0,2022,7,2022-07,2022-07-12,Returning,2022-07-12,2022-01-02
2573,2023-11-02,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Technology,Accessories,TEC-AC-10004145,1270,1400,7,5,1330,9310,8890,420,2023,11,2023-11,2022-03-01,Returning,2022-03-01,2022-01-02
2574,2022-12-20,Standard Class,Home Office,United States,Lafayette,Indiana,47905,Central,Furniture,Furnishings,FUR-FU-10000293,460,530,5,4,508.8,2544,2300,244,2022,12,2022-12,2022-02-09,Returning,2022-02-09,2022-01-02
2575,2022-02-01,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10004955,20,20,3,3,19.4,58.2,60,-1.8,2022,2,2022-02,2022-01-03,Returning,2022-01-03,2022-01-01
2576,2022-01-20,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10001071,290,320,5,2,313.6,1568,1450,118,2022,1,2022-01,2022-01-03,Returning,2022-01-03,2022-01-01
2577,2022-09-12,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10001990,10,10,2,4,9.6,19.2,20,-0.8,2022,9,2022-09,2022-01-03,Returning,2022-01-03,2022-01-01
2578,2022-03-20,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10002734,570,680,3,5,646,1938,1710,228,2022,3,2022-03,2022-01-03,Returning,2022-01-03,2022-01-01
2579,2023-11-14,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,FUR-FU-10004587,50,60,3,3,58.2,174.6,150,24.6,2023,11,2023-11,2022-01-28,Returning,2022-01-28,2022-01-01
2580,2023-05-27,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10004337,400,490,8,3,475.3,3802.4,3200,602.4,2023,5,2023-05,2022-01-28,Returning,2022-01-28,2022-01-01
2581,2022-04-09,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,OFF-PA-10003072,20,20,3,5,19,57,60,-3,2022,4,2022-04,2022-01-28,Returning,2022-01-28,2022-01-01
2582,2023-07-20,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,OFF-PA-10000380,20,20,2,3,19.4,38.8,40,-1.2,2023,7,2023-07,2022-01-28,Returning,2022-01-28,2022-01-01
2583,2022-08-14,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,TEC-PH-10004833,140,160,13,3,155.2,2017.6,1820,197.6,2022,8,2022-08,2022-01-28,Returning,2022-01-28,2022-01-01
2584,2023-03-27,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,FUR-FU-10001847,10,10,3,4,9.6,28.8,30,-1.2,2023,3,2023-03,2022-01-28,Returning,2022-01-28,2022-01-01
2585,2022-01-28,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,TEC-PH-10002103,170,190,2,2,186.2,372.4,340,32.4,2022,1,2022-01,2022-01-28,Returning,2022-01-28,2022-01-01
2586,2023-09-25,Standard Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Envelopes,OFF-EN-10001137,10,10,2,4,9.6,19.2,20,-0.8,2023,9,2023-09,2022-04-27,Returning,2022-04-27,2022-01-02
2587,2023-07-01,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001476,210,250,7,5,237.5,1662.5,1470,192.5,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
2588,2022-01-11,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002045,20,20,1,5,19,19,20,-1,2022,1,2022-01,2022-01-01,Returning,2022-01-01,2022-01-01
2589,2022-07-23,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10001505,10,10,1,5,9.5,9.5,10,-0.5,2022,7,2022-07,2022-01-01,Returning,2022-01-01,2022-01-01
2590,2023-07-02,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001433,200,250,3,4,240,720,600,120,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
2591,2022-11-03,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Furnishings,FUR-FU-10004671,10,10,2,4,9.6,19.2,20,-0.8,2022,11,2022-11,2022-07-23,Returning,2022-07-23,2022-01-02
2592,2022-09-25,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Tables,FUR-TA-10003569,500,600,3,4,576,1728,1500,228,2022,9,2022-09,2022-07-23,Returning,2022-07-23,2022-01-02
2593,2023-02-06,Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Technology,Phones,TEC-PH-10002807,80,80,2,3,77.6,155.2,160,-4.8,2023,2,2023-02,2022-12-21,Returning,2022-12-21,2022-01-01
2594,2022-12-21,Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Office Supplies,Binders,OFF-BI-10001597,270,330,8,2,323.4,2587.2,2160,427.2,2022,12,2022-12,2022-12-21,Returning,2022-12-21,2022-01-01
2595,2023-06-04,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,OFF-EN-10003296,160,180,2,3,174.6,349.2,320,29.2,2023,6,2023-06,2022-01-03,Returning,2022-01-03,2022-01-02
2596,2023-11-03,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10004632,840,910,3,2,891.8,2675.4,2520,155.4,2023,11,2023-11,2022-01-03,Returning,2022-01-03,2022-01-02
2597,2022-09-23,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10002310,500,590,3,3,572.3,1716.9,1500,216.9,2022,9,2022-09,2022-01-03,Returning,2022-01-03,2022-01-02
2598,2022-04-10,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,OFF-ST-10000078,460,530,2,3,514.1,1028.2,920,108.2,2022,4,2022-04,2022-01-03,Returning,2022-01-03,2022-01-02
2599,2022-10-10,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001752,10,10,3,3,9.7,29.1,30,-0.9,2022,10,2022-10,2022-01-03,Returning,2022-01-03,2022-01-02
2600,2022-02-04,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10000026,100,120,2,4,115.2,230.4,200,30.4,2022,2,2022-02,2022-01-01,Returning,2022-01-01,2022-01-01
2601,2022-08-27,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Supplies,OFF-SU-10002573,100,120,7,3,116.4,814.8,700,114.8,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
2602,2022-08-17,Same Day,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000349,10,10,3,4,9.6,28.8,30,-1.2,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
2603,2023-09-14,Same Day,Consumer,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10003356,1240,1350,3,5,1282.5,3847.5,3720,127.5,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
2604,2023-12-13,Same Day,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10000362,110,140,1,3,135.8,135.8,110,25.8,2023,12,2023-12,2022-01-01,Returning,2022-01-01,2022-01-01
2605,2022-06-07,Same Day,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003878,50,60,4,4,57.6,230.4,200,30.4,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
2606,2022-04-15,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10000591,0,0,1,2,0,0,0,0,2022,4,2022-04,2022-01-03,Returning,2022-01-03,2022-01-01
2607,2023-08-05,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Art,OFF-AR-10003727,20,20,1,2,19.6,19.6,20,-0.4,2023,8,2023-08,2022-01-02,Returning,2022-01-02,2022-01-01
2608,2022-12-26,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Technology,Accessories,TEC-AC-10001635,20,20,3,5,19,57,60,-3,2022,12,2022-12,2022-02-05,Returning,2022-02-05,2022-01-02
2609,2023-11-06,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Labels,OFF-LA-10001317,0,0,1,4,0,0,0,0,2023,11,2023-11,2022-02-05,Returning,2022-02-05,2022-01-02
2610,2023-12-11,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Tables,FUR-TA-10000577,1160,1220,5,2,1195.6,5978,5800,178,2023,12,2023-12,2022-02-05,Returning,2022-02-05,2022-01-02
2611,2022-07-02,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Labels,OFF-LA-10000248,10,10,2,3,9.7,19.4,20,-0.6,2022,7,2022-07,2022-02-05,Returning,2022-02-05,2022-01-02
2612,2022-12-17,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Paper,OFF-PA-10000955,20,20,3,2,19.6,58.8,60,-1.2,2022,12,2022-12,2022-02-05,Returning,2022-02-05,2022-01-02
2613,2023-10-16,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,FUR-FU-10000221,10,10,3,3,9.7,29.1,30,-0.9,2023,10,2023-10,2022-02-05,Returning,2022-02-05,2022-01-02
2614,2023-12-13,Standard Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10002304,40,40,2,4,38.4,76.8,80,-3.2,2023,12,2023-12,2022-01-01,Returning,2022-01-01,2022-01-01
2615,2023-05-21,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10004886,210,230,3,2,225.4,676.2,630,46.2,2023,5,2023-05,2022-01-01,Returning,2022-01-01,2022-01-01
2616,2022-03-02,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001525,20,20,6,4,19.2,115.2,120,-4.8,2022,3,2022-03,2022-01-01,Returning,2022-01-01,2022-01-01
2617,2022-04-04,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10003663,10,10,2,3,9.7,19.4,20,-0.6,2022,4,2022-04,2022-01-02,Returning,2022-01-02,2022-01-01
2618,2022-05-14,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001294,100,120,13,5,114,1482,1300,182,2022,5,2022-05,2022-01-02,Returning,2022-01-02,2022-01-01
2619,2023-10-01,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Art,OFF-AR-10000369,0,0,3,5,0,0,0,0,2023,10,2023-10,2022-02-16,Returning,2022-02-16,2022-01-01
2620,2022-11-05,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Technology,Phones,TEC-PH-10001300,60,70,4,4,67.2,268.8,240,28.8,2022,11,2022-11,2022-02-16,Returning,2022-02-16,2022-01-01
2621,2022-11-25,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Storage,OFF-ST-10000876,30,40,3,2,39.2,117.6,90,27.6,2022,11,2022-11,2022-02-16,Returning,2022-02-16,2022-01-01
2622,2023-12-28,Standard Class,Corporate,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Labels,OFF-LA-10001404,20,20,5,4,19.2,96,100,-4,2023,12,2023-12,2022-02-16,Returning,2022-02-16,2022-01-01
2623,2023-02-28,Second Class,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,OFF-PA-10001972,30,30,4,2,29.4,117.6,120,-2.4,2023,2,2023-02,2022-06-25,Returning,2022-06-25,2022-01-02
2624,2023-04-11,First Class,Home Office,United States,New York City,New York,10024,East,Technology,Copiers,TEC-CO-10004722,10300,11200,4,2,10976,43904,41200,2704,2023,4,2023-04,2022-01-01,Returning,2022-01-01,2022-01-01
2625,2022-12-17,First Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001494,2160,2400,8,5,2280,18240,17280,960,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
2626,2023-09-16,First Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002500,60,60,5,5,57,285,300,-15,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
2627,2022-01-15,First Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003800,50,50,1,3,48.5,48.5,50,-1.5,2022,1,2022-01,2022-01-01,Returning,2022-01-01,2022-01-01
2628,2023-05-11,First Class,Corporate,United States,Springfield,Ohio,45503,East,Technology,Accessories,TEC-AC-10002399,60,60,4,3,58.2,232.8,240,-7.2,2023,5,2023-05,2022-01-02,Returning,2022-01-02,2022-01-01
2629,2023-06-29,First Class,Corporate,United States,Springfield,Ohio,45503,East,Technology,Machines,TEC-MA-10002210,550,650,7,5,617.5,4322.5,3850,472.5,2023,6,2023-06,2022-01-02,Returning,2022-01-02,2022-01-01
2630,2023-12-15,First Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10003196,10,10,10,3,9.7,97,100,-3,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-01
2631,2023-06-15,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,OFF-PA-10000477,10,10,3,3,9.7,29.1,30,-0.9,2023,6,2023-06,2022-01-11,Returning,2022-01-11,2022-01-02
2632,2022-01-04,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10000076,40,40,2,2,39.2,78.4,80,-1.6,2022,1,2022-01,2022-01-01,Returning,2022-01-01,2022-01-01
2633,2022-03-22,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002017,30,40,2,4,38.4,76.8,60,16.8,2022,3,2022-03,2022-01-01,Returning,2022-01-01,2022-01-01
2634,2022-04-16,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004287,180,220,1,5,209,209,180,29,2022,4,2022-04,2022-01-01,Returning,2022-01-01,2022-01-01
2635,2023-03-09,Second Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,0,0,0,0,2023,3,2023-03,2022-01-01,Returning,2022-01-01,2022-01-01
